age,code,company,gender,job,name
46岁,600605,上海汇通能源股份有限公司,男,董事,路向前
39岁,600605,上海汇通能源股份有限公司,男,董事,孙中启
68岁,600605,上海汇通能源股份有限公司,男,独立董事,张永岳
57岁,600605,上海汇通能源股份有限公司,男,独立董事,赵虎林
44岁,600605,上海汇通能源股份有限公司,男,独立董事,龚睿
50岁,600605,上海汇通能源股份有限公司,男,监事会主席,周拥军
40岁,600605,上海汇通能源股份有限公司,男,监事,王守岗
31岁,600605,上海汇通能源股份有限公司,男,职工监事,刘浩
53岁,600601,方正科技集团股份有限公司,男,董事,吴建英
43岁,600601,方正科技集团股份有限公司,男,董事,胡滨
46岁,600601,方正科技集团股份有限公司,女,董事,孙敏
50岁,600601,方正科技集团股份有限公司,女,独立董事,王雪莉
55岁,600601,方正科技集团股份有限公司,男,独立董事,刘坚
44岁,600601,方正科技集团股份有限公司,男,独立董事,吴武清
49岁,600601,方正科技集团股份有限公司,男,监事长,高嵩
45岁,600601,方正科技集团股份有限公司,女,监事,常燕
52岁,600601,方正科技集团股份有限公司,女,职工监事,季红
53岁,600601,方正科技集团股份有限公司,男,总裁,吴建英
42岁,600601,方正科技集团股份有限公司,男,董事会秘书,黄传照
56岁,600600,青岛啤酒股份有限公司,男,职工监事,黄祖江
47岁,600600,青岛啤酒股份有限公司,女,职工监事,孙丽红
56岁,600600,青岛啤酒股份有限公司,男,职工监事,孟庆尚
50岁,600600,青岛啤酒股份有限公司,男,"总裁,供应链总裁",姜宗祥
57岁,600600,青岛啤酒股份有限公司,男,董事会秘书,张瑞祥
56岁,600600,青岛啤酒股份有限公司,男,副总裁,王瑞永
54岁,600600,青岛啤酒股份有限公司,女,"副总裁,制造总裁,总酿酒师",徐楠
54岁,600600,青岛啤酒股份有限公司,男,副总裁,王少波
50岁,600598,黑龙江北大荒农业股份有限公司,男,董事,高建国
53岁,600598,黑龙江北大荒农业股份有限公司,女,职工董事,刘化莲
53岁,600598,黑龙江北大荒农业股份有限公司,男,董事,王守江
65岁,600598,黑龙江北大荒农业股份有限公司,男,独立董事,朱启臻
52岁,600598,黑龙江北大荒农业股份有限公司,女,独立董事,郭丹
58岁,600598,黑龙江北大荒农业股份有限公司,男,独立董事,王吉恒
55岁,600598,黑龙江北大荒农业股份有限公司,男,独立董事,赵世君
58岁,600598,黑龙江北大荒农业股份有限公司,男,监事会主席,杨宪君
54岁,600598,黑龙江北大荒农业股份有限公司,男,职工监事,顾宁
42岁,600595,河南中孚实业股份有限公司,男,董事,钱宇
41岁,600595,河南中孚实业股份有限公司,男,董事,曹景彪
53岁,600595,河南中孚实业股份有限公司,男,董事,崔红松
44岁,600595,河南中孚实业股份有限公司,男,董事,宋志彬
46岁,600595,河南中孚实业股份有限公司,男,董事,郭庆峰
60岁,600595,河南中孚实业股份有限公司,男,独立董事,文献军
59岁,600595,河南中孚实业股份有限公司,女,独立董事,刘红霞
41岁,600595,河南中孚实业股份有限公司,女,独立董事,瞿霞
58岁,600595,河南中孚实业股份有限公司,男,监事会主席,张松江
59岁,600604,上海市北高新股份有限公司,男,董事,严慧明
49岁,600604,上海市北高新股份有限公司,女,董事,周晓芳
48岁,600604,上海市北高新股份有限公司,男,独立董事,杨力
48岁,600604,上海市北高新股份有限公司,男,独立董事,何万篷
56岁,600604,上海市北高新股份有限公司,女,独立董事,叶建芳
32岁,600599,熊猫金控股份有限公司,女,董事,黄玉岸
56岁,600599,熊猫金控股份有限公司,男,独立董事,李立清
74岁,600599,熊猫金控股份有限公司,男,独立董事,舒强兴
51岁,600599,熊猫金控股份有限公司,女,监事会主席,于玲
36岁,600599,熊猫金控股份有限公司,女,监事,陈茂琳
42岁,600599,熊猫金控股份有限公司,男,职工监事,魏玉平
35岁,600599,熊猫金控股份有限公司,男,总经理,杨恒伟
38岁,600599,熊猫金控股份有限公司,女,董事会秘书,罗春艳
32岁,600599,熊猫金控股份有限公司,女,财务总监,黄玉岸
48岁,600596,浙江新安化工集团股份有限公司,男,董事,吴严明
58岁,600596,浙江新安化工集团股份有限公司,男,董事,任不凡
57岁,600596,浙江新安化工集团股份有限公司,男,董事,姜永平
47岁,600596,浙江新安化工集团股份有限公司,男,董事,周家海
33岁,600596,浙江新安化工集团股份有限公司,女,董事,过艳娟
59岁,600596,浙江新安化工集团股份有限公司,男,独立董事,范宏
48岁,600596,浙江新安化工集团股份有限公司,女,独立董事,刘亚萍
49岁,600596,浙江新安化工集团股份有限公司,男,独立董事,韩海敏
54岁,600596,浙江新安化工集团股份有限公司,女,监事长,郭军
43岁,600605,上海汇通能源股份有限公司,男,"总经理,董事会秘书,财务负责人",赵永
36岁,600601,方正科技集团股份有限公司,男,财务总监,李毅
56岁,600600,青岛啤酒股份有限公司,男,财务总监,侯秋燕
55岁,600600,青岛啤酒股份有限公司,男,营销总裁,蔡志伟
50岁,600598,黑龙江北大荒农业股份有限公司,男,总经理,马忠峙
50岁,600598,黑龙江北大荒农业股份有限公司,男,副总经理,高建国
52岁,600598,黑龙江北大荒农业股份有限公司,男,副总经理,李国锋
48岁,600598,黑龙江北大荒农业股份有限公司,男,副总经理,姜耀辉
44岁,600598,黑龙江北大荒农业股份有限公司,男,总会计师,李国良
62岁,600594,贵州益佰制药股份有限公司,女,"董事长,董事",窦啟玲
55岁,600592,福建龙溪轴承(集团)股份有限公司,男,"董事长,董事",陈晋辉
54岁,600592,福建龙溪轴承(集团)股份有限公司,男,董事,陈志雄
52岁,600597,光明乳业股份有限公司,男,"董事长,董事",黄黎明
50岁,600595,河南中孚实业股份有限公司,男,监事,杨新旭
42岁,600595,河南中孚实业股份有限公司,男,职工监事,魏国阳
42岁,600595,河南中孚实业股份有限公司,男,总经理,钱宇
45岁,600595,河南中孚实业股份有限公司,女,董事会秘书,杨萍
41岁,600595,河南中孚实业股份有限公司,男,副总经理,曹景彪
54岁,600595,河南中孚实业股份有限公司,男,副总经理,张风光
43岁,600595,河南中孚实业股份有限公司,男,副总经理,王力
48岁,600595,河南中孚实业股份有限公司,女,总会计师,郎刘毅
54岁,600593,大连圣亚旅游控股股份有限公司,男,"董事长,董事",杨子平
46岁,600604,上海市北高新股份有限公司,女,监事会主席,张颂燕
37岁,600604,上海市北高新股份有限公司,女,监事,成佳
55岁,600604,上海市北高新股份有限公司,男,职工监事,许向东
60岁,600604,上海市北高新股份有限公司,男,总经理,张羽祥
41岁,600604,上海市北高新股份有限公司,男,"董事会秘书,副总经理",胡申
43岁,600604,上海市北高新股份有限公司,男,副总经理,马慧民
43岁,600596,浙江新安化工集团股份有限公司,男,监事,陈小阳
46岁,600596,浙江新安化工集团股份有限公司,女,职工监事,余啸
48岁,600596,浙江新安化工集团股份有限公司,男,"总裁,市场总监",吴严明
41岁,600596,浙江新安化工集团股份有限公司,女,董事会秘书,金燕
58岁,600596,浙江新安化工集团股份有限公司,男,副总裁,任不凡
57岁,600596,浙江新安化工集团股份有限公司,男,副总裁,姜永平
59岁,600596,浙江新安化工集团股份有限公司,男,副总裁,潘秋友
53岁,600596,浙江新安化工集团股份有限公司,男,副总裁,魏涛
52岁,600596,浙江新安化工集团股份有限公司,男,副总裁,周曙光
49岁,600596,浙江新安化工集团股份有限公司,男,副总裁,孔建安
57岁,600594,贵州益佰制药股份有限公司,男,"副董事长,董事",郎洪平
38岁,600594,贵州益佰制药股份有限公司,女,"副董事长,董事",窦雅琪
52岁,600594,贵州益佰制药股份有限公司,男,董事,汪志伟
44岁,600594,贵州益佰制药股份有限公司,男,董事,翟江涛
55岁,600594,贵州益佰制药股份有限公司,男,独立董事,顾维军
53岁,600594,贵州益佰制药股份有限公司,男,独立董事,张武
47岁,600594,贵州益佰制药股份有限公司,男,独立董事,余怒涛
42岁,600594,贵州益佰制药股份有限公司,男,监事会主席,姜韬
44岁,600594,贵州益佰制药股份有限公司,女,监事,蒲健
40岁,600594,贵州益佰制药股份有限公司,女,职工监事,梁建琼
55岁,600592,福建龙溪轴承(集团)股份有限公司,男,董事,曾四新
54岁,600592,福建龙溪轴承(集团)股份有限公司,男,董事,郑长虹
49岁,600592,福建龙溪轴承(集团)股份有限公司,男,董事,石金塔
51岁,600592,福建龙溪轴承(集团)股份有限公司,男,董事,李文平
70岁,600592,福建龙溪轴承(集团)股份有限公司,男,独立董事,杨一川
65岁,600592,福建龙溪轴承(集团)股份有限公司,男,独立董事,刘桥方
59岁,600592,福建龙溪轴承(集团)股份有限公司,男,独立董事,沈维涛
55岁,600592,福建龙溪轴承(集团)股份有限公司,男,监事会主席,刘明福
44岁,600592,福建龙溪轴承(集团)股份有限公司,女,监事,吉璆梅
46岁,600592,福建龙溪轴承(集团)股份有限公司,女,监事,吴小华
43岁,600597,光明乳业股份有限公司,女,董事,贲敏
40岁,600597,光明乳业股份有限公司,男,董事,陆琦锴
52岁,600597,光明乳业股份有限公司,女,职工董事,徐美华
50岁,600597,光明乳业股份有限公司,男,独立董事,毛惠刚
44岁,600597,光明乳业股份有限公司,女,独立董事,高丽
42岁,600597,光明乳业股份有限公司,男,独立董事,赵子夜
50岁,600597,光明乳业股份有限公司,女,监事会主席,张宇桢
54岁,600597,光明乳业股份有限公司,女,监事,周文
48岁,600597,光明乳业股份有限公司,女,职工监事,周蕴喆
44岁,600597,光明乳业股份有限公司,女,董事会秘书,沈小燕
43岁,600597,光明乳业股份有限公司,女,副总经理,贲敏
47岁,600597,光明乳业股份有限公司,男,副总经理,李秀坤
43岁,600593,大连圣亚旅游控股股份有限公司,男,"副董事长,职工董事",毛崴
33岁,600593,大连圣亚旅游控股股份有限公司,男,职工董事,褚小斌
42岁,600593,大连圣亚旅游控股股份有限公司,男,董事,陈琛
55岁,600593,大连圣亚旅游控股股份有限公司,男,独立董事,李双燕
32岁,600593,大连圣亚旅游控股股份有限公司,男,独立董事,师兆熙
43岁,600593,大连圣亚旅游控股股份有限公司,女,独立董事,楼丹
63岁,600593,大连圣亚旅游控股股份有限公司,男,监事长,吕世民
55岁,600604,上海市北高新股份有限公司,男,财务总监,李炜勇
52岁,600596,浙江新安化工集团股份有限公司,男,副总裁,许夕峰
49岁,600596,浙江新安化工集团股份有限公司,男,财务总监,杨万清
43岁,600590,泰豪科技股份有限公司,男,"董事长,董事",杨剑
53岁,600585,安徽海螺水泥股份有限公司,男,"董事长,执行董事",杨军
54岁,600587,山东新华医疗器械股份有限公司,男,"董事长,董事",王玉全
57岁,600594,贵州益佰制药股份有限公司,男,联席总裁,郎洪平
38岁,600594,贵州益佰制药股份有限公司,女,总经理,窦雅琪
41岁,600594,贵州益佰制药股份有限公司,男,董事会秘书,许淼
52岁,600594,贵州益佰制药股份有限公司,男,副总经理,汪志伟
58岁,600594,贵州益佰制药股份有限公司,女,副总经理,易崇勤
52岁,600594,贵州益佰制药股份有限公司,男,副总经理,周弋
41岁,600594,贵州益佰制药股份有限公司,男,副总经理,汪立冬
49岁,600594,贵州益佰制药股份有限公司,男,副总经理,王化文
37岁,600594,贵州益佰制药股份有限公司,男,财务负责人,蒋先洪
44岁,600597,光明乳业股份有限公司,男,财务总监,刘瑞兵
39岁,600593,大连圣亚旅游控股股份有限公司,女,监事,胡丹丹
34岁,600593,大连圣亚旅游控股股份有限公司,男,监事,徐秋桐
33岁,600593,大连圣亚旅游控股股份有限公司,男,职工监事,许诗浩
47岁,600593,大连圣亚旅游控股股份有限公司,4,职工监事,张胜久
43岁,600593,大连圣亚旅游控股股份有限公司,男,总经理,毛崴
43岁,600593,大连圣亚旅游控股股份有限公司,女,董事会秘书,庞静
55岁,600593,大连圣亚旅游控股股份有限公司,男,副总经理,田力
60岁,600593,大连圣亚旅游控股股份有限公司,男,副总经理,于明金
62岁,600586,山东金晶科技股份有限公司,男,"董事长,董事",王刚
63岁,600586,山东金晶科技股份有限公司,女,董事,孙明
46岁,600590,泰豪科技股份有限公司,男,"副董事长,董事",张兴虎
51岁,600590,泰豪科技股份有限公司,男,董事,李自强
58岁,600590,泰豪科技股份有限公司,男,董事,王军
48岁,600590,泰豪科技股份有限公司,男,独立董事,眭珺钦
40岁,600590,泰豪科技股份有限公司,男,独立董事,李世刚
58岁,600590,泰豪科技股份有限公司,男,独立董事,王晋勇
46岁,600590,泰豪科技股份有限公司,女,监事会主席,饶琛敏
58岁,600583,海洋石油工程股份有限公司,男,"董事长,董事",于毅
58岁,600585,安徽海螺水泥股份有限公司,男,"副董事长,执行董事",王建超
51岁,600585,安徽海螺水泥股份有限公司,男,执行董事,李群峰
52岁,600585,安徽海螺水泥股份有限公司,男,执行董事,周小川
